Var1,Freq
"Greece:Kriti: Rethimni: Sellia 0.5 km towards Rodakino: road border and rocks, alt.:280 m",1
"Greece:Kriti: Rethimni: Spili 4.1 km towards Gerakari: bushy/rocky slope (pass), alt.:730 m",1
"Greece:Kritsa, Crete",1
Greece:Kufonisia,1
Greece:Kykladen,1
"Greece:Kyklades, Milos Isl. Antimilos islet",1
"Greece:Kythira, beach close to Paleopoli",1
"Greece:Kythira, Viaradika",1
"Greece:Laconia, Monemvasia, 5 km S",1
Greece:Lagkadia,1
Greece:Lake Cheimaditis,1
"Greece:Lake Mikri Prespa, Mikrolimni, beneath the former biological station",1
Greece:Lake Pikrolimni,1
"Greece:Lake Prespa, Lake Prespa, Psarades",1
Greece:Lake Trichonis at Loutres Mirtias,1
"Greece:Lake Trichonis, NW shore, S of Panetolio",1
Greece:Lake Vergorritida,1
Greece:Lake Zazari,1
Greece:Lakmos Mts.,1
"Greece:Lakonia, 860m",1
"Greece:Lakonia, Monemvasia, 10 km N",1
"Greece:Lakonia, Taxiarches",1
"Greece:Lakonia, Taygetos Mts.",1
Greece:Lakonisi,1
"Greece:Lampini, Crete",1
"Greece:Larissa prov., Spilea",1
"Greece:Larissa, Koutsohero",1
"Greece:Lasithi, Kriti, Agia Fotia 1.7 km towards Palekastro, rocky slope and road border (opposite to abandoned quarry), alt., 30 m",1
"Greece:Lasithi, Kriti, Agios Konstantinos, rocks at the S end, alt., 810 m",1
"Greece:Lasithi, Kriti, Ellenika 1 km towards Elounda, wasteland at rocks, alt., 60 m",1
"Greece:Lasithi, Kriti, Koutsonari 3 km towards Agios Ioannis, rocks and road border, alt., 250 m",1
"Greece:Lasithi, Kriti, Kritsa 5 km towards Avdeliakos, rocky slope, alt., 730 m",1
"Greece:Lasithi, Kriti, Moni Kapsa, rocky slope, alt., 20 m",1
"Greece:Lasithi, Kriti, Moni Toplou 0.7 km towards Sitia, small gorge, alt., 130 m",1
"Greece:Lasithi, Kriti, Pachia Ammos 5 km towards Agios Nikolaos, rocks at road, alt., 60 m",1
"Greece:Lasithi, Kriti, Palekastro 4.3 km towards Vai, small valley below road, alt., 40 m",1
"Greece:Lasithi, Kriti, Palekastro 4.7 km towards Vai, valley below road, alt., 35 m",1
"Greece:Lasithi, Kriti, Plaka 0.5 km towards Elounda, rocky slope at sea shore, alt., 0 m",1
"Greece:Lasithi, Kriti, Plaka 2.5 km towards Vrouchas, rocks near cave above road, alt., 130 m",1
"Greece:Lasithi, Kriti, Skordilo 2 km towards Chrissopigi (Chrissopigi 8 km towards Skordilo), rocky slope at branch towards Kria, alt., 580 m",1
"Greece:Lasithi, Kriti, Tapes 0.5 km N of, rocky slope, alt., 630 m",1
"Greece:Lasithi, Kriti, Tapes 2.5 km towards Agios Nikolaos, rocky slope, alt., 400 m",1
"Greece:Lasithi, Kriti, Vai Finikodasos, rocks above the beach, alt., 10 m",1
Greece:Lassithi,1
Greece:Latsida pothole,1
Greece:Lechena,1
"Greece:Lefka Ori, Niatos Plateau",1
"Greece:Lefkada Island, Vasiliki",1
"Greece:Lefkada, Lefkada island, Vasiliki",1
Greece:Lefkanti,1
Greece:Leianokladi,1
"Greece:Leivadia, Sterea Ellada",1
"Greece:Lemos, Big Prespa Lake",1
Greece:Leprokaria,1
"Greece:Leptokaria, E Olympos",1
"Greece:Leptokarya 15 km W, Olympos",1
Greece:Leros,1
"Greece:Lesbos I., Skala mystegnon",1
"Greece:Lesbos island, North Aegean",1
"Greece:Lesbos Island, Vatoussa",1
"Greece:Lesbos, Pelopi",1
"Greece:Lesbos, Plagia",1
"Greece:Lesbos, S of Parakila",1
"Greece:Lesbos, Vatoussa",1
Greece:Lesvos isl.,1
"Greece:Lesvos, 2.45 km W Vatousa, alt. 200m",1
"Greece:Lesvos, 3.8 km SSE Agiasos, alt. 760m",1
"Greece:Lesvos, 4.6 km N Plomari alt. 600 m, 14.vii.2004, H. Dahm leg. Aegean university 0012781",1
"Greece:Lesvos, Aegean University 0004112",1
"Greece:Lesvos, Sikaminia",1
"Greece:Lesvos, Skala Kallonis, Malemi hotel",1
"Greece:Lesvos, Skala Neon Kydonion",1
"Greece:Lesvos, Vatoussa, 20 28.IV.2001, malaise trap, Rojo & Perez",1
"Greece:Lesvos, windmills nr. Petrified forest",1
"Greece:Lesvos,Pigi",1
"Greece:Lesvos,Plomari",1
"Greece:Lesvos,Sigri",1
"Greece:Levkada, betw. Hortata and Agios Petros",1
"Greece:Levkas, Livadi",1
"Greece:Levkas, Vafkeri",1
"Greece:Levkas, Vassiliki",1
Greece:Lewadia waterfalls,1
Greece:Ligiades,1
"Greece:Ligkiades junction E 2 km, between Amfithea and Spothi",1
"Greece:Ligkiades junction W 0.5 km, between Amfithea and Spothi",1
"Greece:Ligkiades junction W 1 km, between Amfithea and Spothi",1
"Greece:Likkolakka, W. Rodhopi",1
Greece:Likouria,1
"Greece:Limnos, Koukonisi Bay",1
"Greece:Lindos Rhodos, Hellas",1
Greece:Litochoro Pierias,1
"Greece:Litochoro, Thessalia near Pindo",1
Greece:Litochoron,1
Greece:Litohoron,1
"Greece:locality not known, Island of Crete",1
"Greece:Lofos Semeli, S Heraklion",1
"Greece:los, central area",1
Greece:Louros Kerasonas,1
Greece:Louros River Spring,1
"Greece:Louros, Epirus province",1
Greece:Lyra islet by Lipsi island,1
"Greece:Macedoine, Riviere, Rendina, Macedoine, Grece",1
"Greece:Macedonia Thrace, Central Macedonia, Road 'Epar.Od. Rodopolis Kastanousas', 3 km W of Kato Poria, 22.97666 degrees E, 41.17916 degrees N",1
Greece:Macedonia Tracia,1
"Greece:Macedonia, Adendro, Thessalonika",1
"Greece:Macedonia, Agios Athanasios, Thesalonika",1
"Greece:Macedonia, Imathia, Kefalochori",1
"Greece:Macedonia, Irakleia, Serres",1
"Greece:Macedonia, Kala Dendra, Serres",1
"Greece:Macedonia, Kalochori, Thessalonika",1
"Greece:Macedonia, Kilkis",1
"Greece:Macedonia, Kilkis, Kambani",1
"Greece:Macedonia, Kilkis, Neo Ginekokastro",1
"Greece:Macedonia, Kozani",1
"Greece:Macedonia, Kozani 15 km W",1
"Greece:Macedonia, Mt. Falakro, Falakro Ski Resort (1700 m)",1
"Greece:Macedonia, Mt. Vourinos",1
"Greece:Macedonia, NP Vicos, Aoss vicos",1
"Greece:Macedonia, Palakron Oros, near Drama, Chionotrypa",1
"Greece:Macedonia, Pieria, Variko",1
"Greece:Macedonia, Promahonas, 41 km NW Serres",1
"Greece:Macedonia, Serres",1
"Greece:Macedonia, Serres, Ambeli",1
"Greece:Macedonia, Sidironero, 12.9 km in direction Livadero",1
"Greece:Macedonia, Thessaloniki, Adendro",1
"Greece:Macedonia, Veria, Panagia, Sumela",1
Greece:Macedonia: Stavros,1
Greece:Macedonia:Lake Ohrid,1
"Greece:Macropotamus R., Filiouris drainage, at Gratini",1
"Greece:Magnisia, Carla Lake Basin",1
"Greece:Magnisia, Volos SE 38km, Platanias ENE 3km, Ligaria",1
Greece:Mainalo,1
Greece:Mainland,1
"Greece:Makedhonia, Grammos",1
"Greece:Makedonia thraki, Strymon valley, SE Petrisio village",1
"Greece:Makedonia, E of the village Stathmos Aggistis",1
"Greece:Makedonia, Falakro mts., oberhalb Volakas, Skizentrum",1
"Greece:Makedonia, Halkidiki",1
"Greece:Makedonia, Kozani 5 km NE",1
"Greece:Makedonia, Limni Mikri Prespa, Karies 2,5 km NW",1
"Greece:Makedonia, near Seres",1
"Greece:Makedonien, Kozani/ Grevena",1
"Greece:Makedonien, Olympos",1
"Greece:Makedonien, Vogatsiko",1
Greece:Makodhonia,1
Greece:Makrinitsa,1
Greece:Makrinitsa/Koukourava,1
Greece:Makryrema stream,1
"Greece:Malia beach, Crete",1
"Greece:Mani, super market",1
Greece:Marathi islet east of Patmos,1
"Greece:Marathos, Crete",1
"Greece:Maratona, Attica",1
Greece:Maronia,1
"Greece:Matala Kreta, Creta, Valley Village 20m",1
Greece:Mediteranean,1
Greece:Mediterranean,1
"Greece:Mediterranean Sea, Bannock Basin",1
"Greece:Mediterranean Sea, Ladiko, Rhodes",1
"Greece:Mediterranean Sea, Rhodes Island",1
"Greece:Mediterranean, Aegean, Thermaikos Gulf",1
"Greece:Mediterranean, N Aegean, Limnos Island",1
"Greece:Mediterranean, North Aegean",1
"Greece:Mediterranean, North Aegean, Kalogria",1
"Greece:Mediterranean, North Aegean, Samothraki Island",1
Greece:Megali Fteno,1
Greece:Megalon Embolan,1
"Greece:Megaplatanos, Almopia, Macedonia",1
Greece:Mepaika,1
Greece:Mesolongi,1
"Greece:Messimuria, Trace",1
Greece:Messimvria,1
"Greece:Messinia, Exokhori, 1.2 km S",1
"Greece:Messinia, Taygetos Mts, 3 km E Saidhona",1
"Greece:Messinia, Taygetos Mts, 4.4 km NE Kastania",1
"Greece:Messinias, Nomos Messinia, Taygetos Mts, Kalamata SE 11km, Moni Ag. Georgiou",1
Greece:Messolonghi lagoon,1
Greece:Messolonghi Lagoon,1
Greece:Messolongi,1
"Greece:Metheori, Kalabaka",1
Greece:Metohi,1
"Greece:Metsovo, NW of the village Metsovo, 21.1577777777778degrees E,39.7838888888889degrees N",1
"Greece:Metsovo, Pindos Mts, Epiros",1
Greece:Micraprespa Lake,1
"Greece:Microlimni Micri, Prespa Lake",1
"Greece:Middle Greece, Parnassos, Arakhova",1
"Greece:Mikonos, Panormos beach",1
Greece:Mikri Fteno,1
Greece:Milopotamus,1
Greece:Miras,1
Greece:Mires province,1
"Greece:Mittelgriechenland, Arachova",1
Greece:Moroni province,1
Greece:Mount Chelmos,1
Greece:Mount Parnassos,1
Greece:mount Parnassus (Amphissa province),1
"Greece:mount Parnassus, Amphissa province",1
Greece:Mount Taygetos,1
Greece:Mt Athos,1
Greece:Mt Olympus,1
"Greece:Mt Olympus, Lithokhoron",1
"Greece:Mt Parnassos, Atica",1
Greece:Mt Taygetos (Messinia),1
"Greece:Mt. Athos Peninsula, 1 km S of Daphne",1
"Greece:Mt. Mitsikeli, Ioannina",1
Greece:Mt. Olympos,1
Greece:Mt. Orvilos area,1
"Greece:Mt. Pangaeon, no locality data",1
Greece:Mt. Parnasse,1
"Greece:Mt. Pieria, 1300 m Nomos Pierias, Eparchia Pierias",1
Greece:Mt. Rostika,1
Greece:Mt. Smolikas,1
"Greece:Mykonos Island, Ag. Sostis",1
"Greece:Mykonos Island, Agio Sostis",1
Greece:Mytilini,1
Greece:N Greece/Ardea,1
Greece:N Greece/Aspranyeli,1
Greece:N Greece/Kavaje,1
Greece:N Greece/Neokhori,1
Greece:N. Kerkyra,1
Greece:Naxos island,1
"Greece:Naxos Island, Agios Arsenios",1
"Greece:Naxos Island, Kanaki, Psili Ammos",1
"Greece:Naxos, Drymalia, SE Kinidaros, N. Moni",1
"Greece:Naxos, Fragma",1
Greece:Nayplion,1
"Greece:Nea Artaki, Attica",1
Greece:Nea Makri Attica,1
"Greece:Nea Peramos, Irakleitsa harbour",1
"Greece:Nea Potidea, Chalkidiki, Thermaikos Kolpos",1
Greece:Neapolis,1
"Greece:near Agios Nikolaos temple, Karpathos",1
Greece:near Ioannina,1
Greece:near Skala,1
Greece:Neda,1
Greece:Nestos,1
Greece:Nestos delta,1
"Greece:Nestos river, near Nestos",1
Greece:Nevrokopi,1
Greece:Nida plateau Psiloritis mt. Crete,1
"Greece:Nida, Island of Crete",1
Greece:Nikouria,1
Greece:Nipsa,1
Greece:Nissyros Island,1
"Greece:Nisyros, Pahia Ammos",1
"Greece:NNW of Ghorani, Taigetos Mts., Peloponnese",1
"Greece:no further locality data, no further locality data",1
"Greece:Nom. Etolia Akarnania, Ep. Vonitsis 8,9 km SO Astakos, 10 m",1
"Greece:Nom. Viotia, Amfissa W 13km, Kalivia NNW 5km",1
Greece:Nom.Pieria Neos,1
Greece:Nomos Achaia,1
"Greece:Nomos Achaia, Ano Diakopto, Psamiako",1
"Greece:Nomos Achaia, Peloponnes, Diakopto, Vuraikos gorge",1
"Greece:Nomos Achaia, Peloponnes, Skepasto",1
"Greece:Nomos Attikis, Marathon, Kato Souli",1
"Greece:Nomos Rethimno, Bali",1
"Greece:Nomos Xanthis, Eparchia Xanthis, 1200 m",1
Greece:Nomous Evrou,1
"Greece:North Aegean, Aiyaion, Lesbos, Lesbos island, 4.2Km NW Mitilini",1
"Greece:North Aegean, Aiyaion, Samos, Samos island, Manolates, Xepagiasmeno",1
"Greece:North Aegean, Lesbos island",1
"Greece:North Aegean, Lesbos island, Agiasos",1
"Greece:North Aegean, Lesbos, Mithymna",1
"Greece:North Aegean, Lesvos, Gavathas, Kambos",1
"Greece:North Aegean, Lesvos, Sikaminia",1
"Greece:North Aegean, Lesvos, Skala Kallonis",1
"Greece:North Aegean, Limnos Island",1
"Greece:North Aegean, Samos, 1 km NE Mt. Ambeios",1
"Greece:North Aegean, Samos, 1 km S of Vourliotes, Mt. Ambelos",1
"Greece:North Aegean, Samos, 3 km S Vourliotes",1
"Greece:North Aegean, Samos, 4.3 km NW Marathokambos",1
"Greece:North Aegean, Samos, Ag. Konstandinos",1
"Greece:North Aegean, Samos, Agh. Konstandinos, Valeontades",1
"Greece:North Aegean, Samos, Kamara, 1,3km ENE Kamara",1
"Greece:North Aegean, Samos, Kamara, Zoodochou Pigis",1
"Greece:North Aegean, Samos, Kambos, 5,2km W Kambos",1
"Greece:North Aegean, Samos, Klima, 0,9km W Klima",1
"Greece:North Aegean, Samos, Kokkari, 1,7km WSW Kokkari",1
"Greece:North Aegean, Samos, Kokkari, 1.7 km WSW Kokkari",1
"Greece:North Aegean, Samos, Kokkari, Prinara",1
"Greece:North Aegean, Samos, Manolates, 1,2km SW Manolates",1
"Greece:North Aegean, Samos, Psili Ammos, Alvki See",1
"Greece:North Aegean, Samos, Stavrinides, 1,2km SW Stavrinides",1
"Greece:North Aegean, Samos, Vourliotes",1
"Greece:North Aegean, Samos, Vourliotes, Pnaka",1
"Greece:North Aegean, Samos, Zervou, 2km SSW Kedros",1
"Greece:North East Greece, Evros",1
"Greece:North Greece, Chalkidiki",1
"Greece:North Greece, Ioannina",1
"Greece:North Greece, Magnisia",1
"Greece:North Greece, Thessaloniki",1
Greece:north of Argos,1
Greece:North Peramos,1
"Greece:North, Kastoria",1
Greece:Northern Mountain Pelion,1
"Greece:Northern Sporades, Island Alonnisos Gerakas, near northernmost point island 50 m E of Gerakas (along road to harbour) (=16 km NE of village Alonnisos)",1
Greece:NW,1
"Greece:NW Grecia, Monodendri",1
"Greece:NW Greece, Konitsa, Mt. Smolikas, Ag. Paraskevi",1
"Greece:Olymp S Seite, Kataphygion B",1
Greece:Olympos 750 m Leptokaria 15 km W,1
"Greece:Olympos, Karpathos",1
"Greece:Olympos, Monte Mitikos, G. Manganelli leg. 12.05.2000",1
Greece:Omalos Plateau,1
Greece:Orestiada,1
Greece:Ormos Panagias,1
Greece:Ossa Mountains,1
Greece:Othris,1
Greece:Oxia,1
Greece:Ozeros,1
Greece:Pachia,1
Greece:Pachia Ammos,1
Greece:Paiko mountains (Thessaloniki province),1
"Greece:Palaearctic, StereA EllAda, Evia, Limnionas",1
"Greece:Palaearctic, StereA EllAda, Evia, Polylofos",1
"Greece:Palaearctic, Thessaly, Magnisia, Agioi Theodori",1
"Greece:Palaeochori Bay, Milos",1
"Greece:Palaeochori Bay, Milos Island",1
"Greece:Palaiokastro, Ios, Cyclades",1
"Greece:Palaiokhorion, W of Kardhitsa, Tessalia",1
"Greece:Paliambela, Northern Greece",1
Greece:Palouki,1
Greece:Pamisos drainage,1
Greece:Pammissos River,1
Greece:Panaktos,1
"Greece:Pangeon Mts, above Akrovouni village",1
Greece:Panon Mountain,1
Greece:Panormo cave,1
Greece:Panteronisi,1
"Greece:Papadaana, Creete Island",1
"Greece:Papadiana, Greete Island",1
Greece:Paramythia,1
Greece:Parga (Epyrus),1
"Greece:Parga, Central Greece",1
"Greece:Parga, Epyrus",1
"Greece:Parnass Oros, Arachova near Delphi",1
"Greece:Parnass, Parnass, Skizentrum",1
Greece:Parnassos,1
"Greece:Parnassus, 1km E Arachova",1
Greece:Parnonas,1
"Greece:Paros Island, Farangas",1
"Greece:Paros, close to Lefkos",1
"Greece:Paros, S of Venetia",1
"Greece:Paros, SW of Nagussa",1
"Greece:patmos island, Dodecanese",1
"Greece:Patras, Peloponnisos, Araxos, spring in a brackish lake",1
Greece:peleponissos,1
"Greece:Peleponnissos, Patras, Varda Lagoon",1
Greece:Pella (Aridaia),1
Greece:Pella (Megaplatanos),1
"Greece:Pella, Aridaia",1
Greece:Pellas,1
"Greece:Pellas, Agios Georgios",1
"Greece:Pellas, Apsalos",1
Greece:Pellis,1
"Greece:Peloponese, road ro Rogi",1
"Greece:Peloponesse, Meteora Valchava",1
"Greece:Peloponessos, Messinia, Messini",1
"Greece:Peloponnes, 2km W, Pr. Ilias (Elea)",1
"Greece:Peloponnes, 6km NW Pylos, Castle",1
"Greece:Peloponnes, Ayios Nikolaos",1
"Greece:Peloponnes, Didimi",1
"Greece:Peloponnes, E bank of Stymphalian Lake, Kionia",1
"Greece:Peloponnes, Gialova",1
"Greece:Peloponnes, J. Ploetner leg",1
"Greece:Peloponnes, Kalamata",1
"Greece:Peloponnes, Kalogria",1
"Greece:Peloponnes, Kardamili",1
"Greece:Peloponnes, Kiana, E Bank Stymphalian Lake, leg A. Nallert, 10 April 1996",1
"Greece:Peloponnes, Kloster Elonas/ Leonidon",1
"Greece:Peloponnes, Mt. Parnonas",1
"Greece:Peloponnes, Neo Ithilo",1
"Greece:Peloponnes, Paralia",1
"Greece:Peloponnes, Polifolia, Kloster Maristis",1
"Greece:Peloponnes, Skala Umgebung",1
"Greece:Peloponnes, Stoupa",1
"Greece:Peloponnes, Taygetos Mts., Kastania env., 1000 1200m",1
Greece:Peloponnes/Mavrowunion,1
Greece:Peloponnes/Polowitsa,1
"Greece:Peloponnes: Ayio, Nikolaos",1
Greece:Peloponnese ArcheaEpidauros,1
"Greece:Peloponnese Messinia Pref., Stoupa",1
"Greece:Peloponnese, Achaea, Kalavryta, Aroania",1
"Greece:Peloponnese, Achaia, Ano Zachloru Dumena, elev. 650 900m",1
"Greece:Peloponnese, Afrodisio Mts., 5 km. NE Kondowazena",1
"Greece:Peloponnese, Agios Fokas",1
"Greece:Peloponnese, Agios Ioannis",1
"Greece:Peloponnese, Ahladokampos to Argos",1
"Greece:Peloponnese, Andritsaina, Messinia",1
"Greece:Peloponnese, Arcadia near Vitina",1
"Greece:Peloponnese, Argolidhos, Nomos, Midea env.",1
"Greece:Peloponnese, Cave Vlychada, Diros cave complex",1
"Greece:Peloponnese, Chelmos (Aroania) mts.",1
"Greece:Peloponnese, Chelmos mts., Aroania",1
"Greece:Peloponnese, Chelmos, Kalavrita",1
"Greece:Peloponnese, Chelmos, nr Kalavrita, Mamoussia",1
"Greece:Peloponnese, Chelmos, Zaharo Smerna",1
"Greece:Peloponnese, Exochori, Viros Gorge",1
"Greece:Peloponnese, Gythio SW 10 km, Petalea Hills, Vathi",1
"Greece:Peloponnese, Gythio SW 7 km, Nea Marathea",1
"Greece:Peloponnese, Hellas, Peloponnese Kalamata, Avia",1
"Greece:Peloponnese, Helmos 501",1
"Greece:Peloponnese, Ilia",1
"Greece:Peloponnese, Ilia, Olympia, archeological site",1
"Greece:Peloponnese, Kalavrita",1
"Greece:Peloponnese, Kalavrita, Chelmos plateau",1
"Greece:Peloponnese, Kalogria w. Kato Achaia",1
"Greece:Peloponnese, Katafigio, Oros Taygetos",1
"Greece:Peloponnese, Kato Glikovrisi",1
"Greece:Peloponnese, Kato Lousi",1
"Greece:Peloponnese, Laconia, Taygetos, Taygetos",1
"Greece:Peloponnese, Lakonia",1
"Greece:Peloponnese, Lakonia, Nea Marathea",1
"Greece:Peloponnese, Lakonias, Lakedemonos, Profitis Ilias",1
"Greece:Peloponnese, Lakonien, Kueste bei Elos",1
"Greece:Peloponnese, Lakonien, Parnongebirge Kosmas",1
"Greece:Peloponnese, Leptokaya",1
"Greece:Peloponnese, Ligourion NE",1
"Greece:Peloponnese, Mani, Taygetos Kariovouni",1
"Greece:Peloponnese, Mathias 552m",1
"Greece:Peloponnese, Menalo Mt. 1053m",1
"Greece:Peloponnese, Menalo Mt. 1633m",1
"Greece:Peloponnese, Messenias, Kalamata SE 15km, Kambos gorge",1
"Greece:Peloponnese, Messenias, Taygetos Mts, Kalamata SE 14 km, Kambos gorge nr water mills",1
"Greece:Peloponnese, Messenias, Taygetos Mts., Kalamata SE 20 km, Tseria to Exohori",1
"Greece:Peloponnese, Metohi nr Nauplia",1
"Greece:Peloponnese, Michas Erymanthos Gebirge",1
"Greece:Peloponnese, Mt. Taygetos SW Seite, Saidona bei Kardamyli",1
"Greece:Peloponnese, NW of the village Peristera",1
"Greece:Peloponnese, oestl. Tripoli, Ahladokambos",1
"Greece:Peloponnese, Oreini Meligou 670m",1
"Greece:Peloponnese, Oros Parnon, Ag. Petros, Meg. Touria",1
"Greece:Peloponnese, Oros Taygetos. Prof. Ilias, east site",1
"Greece:Peloponnese, Oros Taygetos. Prof. Illias, Ostseite",1
"Greece:Peloponnese, Panahaiko mt 1800m",1
"Greece:Peloponnese, Parnon, Parnon",1
"Greece:Peloponnese, Peleponnes, Aroania, Chelmos",1
"Greece:Peloponnese, Peloponnes, 20km E Tripoli, Achladokabos",1
"Greece:Peloponnese, Peloponnes, Epidauros",1
"Greece:Peloponnese, Peloponnes, Lakonien Umg. Skala",1
"Greece:Peloponnese, Peloponnes, Mani Taygotos Kareovouni",1
"Greece:Peloponnese, Peloponnes, nr. Patras, Oros Panahaiko, Aviokampus Pass S",1
"Greece:Peloponnese, pref. Akhaia, above Planitero near to the church of Aborania",1
"Greece:Peloponnese, pref. Akhaja, edge of Kalavryta",1
"Greece:Peloponnese, Rodia",1
"Greece:Peloponnese, Sparte",1
"Greece:Peloponnese, Steno to Tripoli",1
"Greece:Peloponnese, Stoupa",1
"Greece:Peloponnese, Taygetos mts. E, Stavros Kalamata",1
"Greece:Peloponnese, Trachy Mts. S. Skotini ca. 3km N. Frousiouna",1
"Greece:Peloponnese, Tripoli to Menalo Mt.",1
"Greece:Peloponnese, Tripoli, Ahladokambos",1
"Greece:Peloponnese, Zakharo, Nea Figalia",1
"Greece:Peloponnese,kyparissia",1
Greece:Peloponnese: Gialova,1
Greece:Peloponnese: Mistras,1
"Greece:Peloponnesos, Chelmos Mt., below Gaidurrorachi (near Peristera)",1
"Greece:Peloponnesos, Chelmos Mts",1
"Greece:Peloponnesos, Chelmos Mts.",1
"Greece:Peloponnesos, Katafigio Profitis Ilias, Oros Taygetos",1
"Greece:Peloponnesos, Levidi",1
"Greece:Peloponnesos, Messenia District, Taygetos Mts",1
"Greece:Peloponnesos, NW of Tripolis",1
"Greece:Peloponnesos, Peristera",1
"Greece:Peloponnessos, Eleia, Chrysohori",1
"Greece:Peloponnesus, Akhaia, Kalavrita",1
"Greece:Peloponnesus, Ampelokampos",1
"Greece:Peloponnesus, Assopos",1
"Greece:Peloponnesus, Gythion",1
"Greece:Peloponnesus, Kato Kastanea",1
"Greece:Peloponnesus, Limni Strofilia near Kalogria",1
"Greece:Peloponnesus, Mykines",1
"Greece:Peloponnesus, Sterna",1
Greece:Peloponnesus: Itilo,1
Greece:Peloponnesus: Kalogria,1
Greece:Peloponnesus: Kato Kastanea,1
Greece:Peloponnesus: Limni Strofilia near Kalogria,1
Greece:Peloponnisos,1
"Greece:Peloponnisos Dytiki Ellada ke Ionio, West Attica, Diakopto",1
"Greece:Peloponnisos, Mani",1
Greece:Peloponnisos: Korinthos,1
Greece:Pentalofos Eptachori,1
Greece:Penteli,1
Greece:Peristeri,1
"Greece:Pertouli, conifer forest",1
Greece:Pessani,1
Greece:Petalida islet west of Crete,1
"Greece:Petaloudes valley, Rodos",1
"Greece:Petritsio, Strymonas River",1
"Greece:Phalakron, Chionotrypa",1
"Greece:Phthiotis, SE 30 Km S Lamia, Bralos",1
Greece:Pieri mountains,1
"Greece:Pieria, Litochoro",1
"Greece:Pieria, Olympos, 15 km W Leptokaria",1
"Greece:Pieria, Thessalien, Leptokaria",1
Greece:Pierias,1
"Greece:Pierias, Skoteino, Morna river dam",1
Greece:Pierria (Elatochori),1
Greece:Piges Pamisou,1
Greece:Pilio,1
Greece:Pindos (34SEK10),1
Greece:Pindos mountains,1
"Greece:Pindos Mts, Katara pass",1
Greece:Pindos Mts.,1
Greece:Pineios River (Peloponnese),1
"Greece:Pinios drainage, Enipeas River, Keramidi",1
Greece:Pisoderi,1
Greece:Plaka,1
Greece:Plakiotisa,1
Greece:Plastira,1
Greece:Platamonas,1
Greece:Platania,1
Greece:Plati,1
